MATRICULA;DATA BLOQUEIO;
04802039;01/01/2000
04802047;01/01/2000
04813002;01/01/2025
04813018;01/01/2025
04827002;01/01/2000
04827010;01/01/2025
04829008;01/01/2025
04829016;01/01/2025
04832002;01/01/2025
04832010;01/01/2000
04832022;01/01/2000
04832034;01/01/2000
04834008;01/01/2025
04839007;01/01/2000
04839031;01/01/2000
04840005;01/01/2025
04840013;01/01/2025
04840021;01/01/2000
04843009;01/01/2025
04843015;01/01/2025
04843020;01/01/2025
04843031;01/01/2025
04843042;01/01/2025
04843058;01/01/2025
04853008;01/01/2000
04853016;01/01/2000
04859005;01/01/2025
04859013;01/01/2025
04859021;01/01/2000
04859039;01/01/2000
04859047;01/01/2025
04872008;01/01/2025
04872016;01/01/2000
04876009;01/01/2025
04876017;01/01/2000
04876025;01/01/2000
04896007;01/01/2025
04896015;01/01/2025
04896031;01/01/2000
04907002;01/01/2000
04907028;01/01/2000
04907044;01/01/2000
04907058;01/01/2000
04910006;01/01/2025
04915005;01/01/2025
04915013;01/01/2025
04919007;01/01/2025
04919015;01/01/2025
04923009;01/01/2000
04923020;01/01/2000
04923045;01/01/2000
04932000;01/01/2000
04932018;01/01/2000
04933008;01/01/2000
04949004;01/01/2025
04949012;01/01/2025
04949042;01/01/2025
04960001;01/01/2025
04960019;01/01/2025
04973004;01/01/2025
04973063;01/01/2025
04973071;01/01/2025
04984001;01/01/2000
04984019;01/01/2000
04986006;01/01/2000
04986022;01/01/2000
04986030;01/01/2000
04986048;01/01/2000
04988002;01/01/2025
04988010;01/01/2025
04988036;01/01/2000
04988044;01/01/2000
04998001;01/01/2025
05006002;01/01/2025
05007000;01/01/2025
05021001;01/01/2025
05021018;01/01/2000
05021024;01/01/2000
05021033;01/01/2000
05022009;01/01/2025
05022016;01/01/2000
05029004;01/01/2025
05032008;01/01/2025
05032019;01/01/2000
05032020;01/01/2000
05040001;01/01/2025
05040019;01/01/2025
05040027;01/01/2025
05058003;01/01/2000
05061007;01/01/2025
05061015;01/01/2025
05072004;01/01/2025
05072012;01/01/2000
05072020;01/01/2000
05072038;01/01/2000
05072043;01/01/2025
05078001;01/01/2000
05079009;01/01/2025
05079086;01/01/2000
05086004;01/01/2025
05086020;01/01/2000
05086046;01/01/2000
05095005;01/01/2000
05095013;01/01/2000
05095021;01/01/2000
05095039;01/01/2000
05096003;01/01/2025
05098009;01/01/2000
05098030;01/01/2000
05114020;01/01/2000
05115001;01/01/2025
05115019;01/01/2000
05115027;01/01/2000
05115039;01/01/2025
05115040;01/01/2000
05115051;01/01/2025
05116009;01/01/2025
05118005;01/01/2025
05118013;01/01/2025
05118021;01/01/2000
05118039;01/01/2000
05118062;01/01/2025
05126008;01/01/2025
05126016;01/01/2000
05126024;01/01/2000
05137005;01/01/2025
05137013;01/01/2000
05137026;01/01/2000
05137030;01/01/2000
05140009;01/01/2025
05140017;01/01/2025
05140025;01/01/2000
05156005;01/01/2025
05156026;01/01/2025
05156031;01/01/2025
05162003;01/01/2025
05162011;01/01/2000
05162038;01/01/2000
05163001;01/01/2000
05174008;01/01/2025
05174016;01/01/2025
05188008;01/01/2000
05188016;01/01/2000
05188024;01/01/2000
05190004;01/01/2000
05190038;01/01/2000
05193008;01/01/2000
05193016;01/01/2000
05193040;01/01/2000
05218003;01/01/2000
05218011;01/01/2000
05218046;01/01/2025
05240007;01/01/2025
05240015;01/01/2025
05240023;01/01/2000
05240049;01/01/2025
05244009;01/01/2025
05244017;01/01/2025
05259007;01/01/2000
05259015;01/01/2000
05259023;01/01/2025
05259031;01/01/2025
05259049;01/01/2000
05259050;01/01/2000
05261003;01/01/2025
05261035;01/01/2025
05261044;01/01/2025
05262001;01/01/2025
05262035;01/01/2000
05262041;01/01/2000
05262055;01/01/2000
05262066;01/01/2025
05270004;01/01/2025
05270010;01/01/2025
05270022;01/01/2025
05276001;01/01/2025
05276019;01/01/2025
05276027;01/01/2000
05276035;01/01/2000
05278007;01/01/2025
05280003;01/01/2000
05292008;01/01/2025
05292016;01/01/2025
05294004;01/01/2025
05294012;01/01/2025
05294024;01/01/2025
05294035;01/01/2025
05306006;01/01/2025
05306015;01/01/2025
05306026;01/01/2025
05306037;01/01/2025
05308002;01/01/2000
05308010;01/01/2025
05308028;01/01/2000
05308036;01/01/2000
05308044;01/01/2000
05316005;01/01/2025
05316013;01/01/2025
05316026;01/01/2025
05316036;01/01/2025
05316047;01/01/2025
05317003;01/01/2000
05317011;01/01/2000
05317021;01/01/2000
05317032;01/01/2000
05332002;01/01/2025
05339007;01/01/2025
05339023;01/01/2000
05339031;01/01/2000
05349006;01/01/2000
05349016;01/01/2000
05349025;01/01/2000
05364005;01/01/2000
05364013;01/01/2000
05364027;01/01/2000
05364036;01/01/2000
05366000;01/01/2000
05366026;01/01/2000
05366038;01/01/2000
05376009;01/01/2025
05376035;01/01/2000
05376046;01/01/2000
05393004;01/01/2025
05393012;01/01/2025
05393020;01/01/2000
05393038;01/01/2000
05393046;01/01/2000
05400007;01/01/2000
05400015;01/01/2000
05400023;01/01/2000
05400032;01/01/2000
05406004;01/01/2025
05406020;01/01/2000
05406046;01/01/2000
05411004;01/01/2000
05412002;01/01/2025
05412028;01/01/2000
05412036;01/01/2025
05413000;01/01/2025
05413026;01/01/2000
05416003;01/01/2025
05416011;01/01/2025
05416027;01/01/2000
05416048;01/01/2025
05418009;01/01/2025
05418026;01/01/2000
05419007;01/01/2000
05419015;01/01/2000
05419023;01/01/2000
05419031;01/01/2000
05424007;01/01/2025
05432000;01/01/2025
05432042;01/01/2000
05436001;01/01/2000
05439005;01/01/2025
05439013;01/01/2000
05439021;01/01/2000
05439039;01/01/2000
05440003;01/01/2000
05440037;01/01/2000
05440046;01/01/2000
05443007;01/01/2025
05443015;01/01/2000
05443023;01/01/2000
05443032;01/01/2025
05458005;01/01/2000
05458011;01/01/2000
05458027;01/01/2000
05458038;01/01/2000
05462007;01/01/2000
05470000;01/01/2025
05470015;01/01/2025
05471008;01/01/2000
05471016;01/01/2000
05471024;01/01/2000
05471032;01/01/2000
05473004;01/01/2025
05473020;01/01/2000
05473031;01/01/2000
05474002;01/01/2000
05476007;01/01/2025
05476017;01/01/2025
05476020;01/01/2000
05476033;01/01/2025
05476044;01/01/2025
05479001;01/01/2025
05486006;01/01/2000
05486014;01/01/2000
05486022;01/01/2000
05486037;01/01/2000
05489000;01/01/2025
05489014;01/01/2025
05489027;01/01/2025
05491006;01/01/2000
05491022;01/01/2000
05498001;01/01/2025
05498010;01/01/2025
05498029;01/01/2025
05498034;01/01/2025
05504006;01/01/2025
05505003;01/01/2025
05505016;01/01/2025
05505022;01/01/2025
05505039;01/01/2025
05508007;01/01/2025
05508015;01/01/2000
05508031;01/01/2000
05512009;01/01/2025
05512017;01/01/2000
05518006;01/01/2000
05518014;01/01/2000
05518023;01/01/2000
05518030;01/01/2000
05518041;01/01/2000
05522008;01/01/2000
05529003;01/01/2000
05529011;01/01/2000
05529029;01/01/2000
05529037;01/01/2000
05529045;01/01/2000
05537006;01/01/2025
05539002;01/01/2000
05539047;01/01/2000
05544002;01/01/2025
05544010;01/01/2025
05544024;01/01/2025
05544032;01/01/2025
05544046;01/01/2025
05545009;01/01/2000
05547005;01/01/2000
05547021;01/01/2000
05547039;01/01/2000
05561006;01/01/2025
05561014;01/01/2025
05561026;01/01/2000
05561039;01/01/2025
05562004;01/01/2000
05562012;01/01/2000
05562025;01/01/2000
05562036;01/01/2000
05562048;01/01/2000
05562059;01/01/2000
05563002;01/01/2025
05565007;01/01/2025
05565035;01/01/2025
05565040;01/01/2000
05565058;01/01/2025
05565069;01/01/2000
05568001;01/01/2025
05568045;01/01/2000
05571005;01/01/2025
05571013;01/01/2025
05577002;01/01/2025
05577010;01/01/2025
05583000;01/01/2025
05594007;01/01/2000
05594015;01/01/2000
05602008;01/01/2025
05623004;01/01/2025
05625009;01/01/2025
05625017;01/01/2000
05625025;01/01/2025
05628003;01/01/2025
05632005;01/01/2025
05632013;01/01/2025
05632021;01/01/2000
05633003;01/01/2025
05633011;01/01/2025
05634001;01/01/2000
05634019;01/01/2000
05634026;01/01/2000
05634037;01/01/2000
05638002;01/01/2025
05638011;01/01/2025
05647003;01/01/2000
05661004;01/01/2025
05661012;01/01/2025
05661021;01/01/2025
05661032;01/01/2025
05663000;01/01/2000
05663018;01/01/2025
05663024;01/01/2000
05663035;01/01/2025
05665005;01/01/2025
05665013;01/01/2000
05665025;01/01/2000
05665037;01/01/2000
05666003;01/01/2000
05666018;01/01/2000
05667001;01/01/2025
05668009;01/01/2025
05668017;01/01/2000
05668023;01/01/2000
05670005;01/01/2025
05676002;01/01/2000
05677000;01/01/2025
05680004;01/01/2000
05680053;01/01/2000
05680061;01/01/2000
05681002;01/01/2000
05690003;01/01/2000
05690011;01/01/2000
05690029;01/01/2000
05693007;01/01/2000
05693015;01/01/2000
05693023;01/01/2000
05693031;01/01/2000
05697008;01/01/2000
05697029;01/01/2000
05697036;01/01/2000
05700000;01/01/2000
05700017;01/01/2000
05705009;01/01/2000
05706007;01/01/2000
05706017;01/01/2025
05706028;01/01/2025
05708003;01/01/2000
05708037;01/01/2000
05712005;01/01/2025
05723002;01/01/2000
05723010;01/01/2000
05727003;01/01/2000
05727011;01/01/2000
05727029;01/01/2000
05728001;01/01/2025
05728019;01/01/2000
05728027;01/01/2000
05728035;01/01/2000
05732003;01/01/2025
05738000;01/01/2000
05738014;01/01/2025
05738027;01/01/2025
05738038;01/01/2025
05738043;01/01/2000
05738057;01/01/2025
05738068;01/01/2025
05739008;01/01/2025
05739016;01/01/2025
05739024;01/01/2000
05742002;01/01/2000
05744008;01/01/2000
05744016;01/01/2000
05744021;01/01/2000
05744032;01/01/2000
05744044;01/01/2000
05751003;01/01/2000
05751011;01/01/2000
05751029;01/01/2025
05751038;01/01/2000
05751045;01/01/2000
05757000;01/01/2025
05757025;01/01/2025
05757030;01/01/2025
05757042;01/01/2025
05762000;01/01/2000
05762018;01/01/2000
05762024;01/01/2000
05767009;01/01/2025
05768007;01/01/2025
05768015;01/01/2025
05768023;01/01/2025
05768032;01/01/2025
05769005;01/01/2025
05773007;01/01/2025
05779004;01/01/2025
05779027;01/01/2025
05779048;01/01/2025
05782008;01/01/2000
05782024;01/01/2000
05782032;01/01/2000
05782040;01/01/2000
05783006;01/01/2025
05783022;01/01/2000
05783038;01/01/2000
05797006;01/01/2025
05797014;01/01/2025
05797022;01/01/2000
05797030;01/01/2000
05799002;01/01/2000
05799028;01/01/2000
05799044;01/01/2000
05801006;01/01/2025
05801022;01/01/2025
05801030;01/01/2000
05806005;01/01/2000
05806017;01/01/2000
05806022;01/01/2000
05810007;01/01/2000
05811005;01/01/2025
05811013;01/01/2025
05811021;01/01/2000
05811039;01/01/2000
05814009;01/01/2025
05820006;01/01/2025
05820044;01/01/2000
05827001;01/01/2025
05827019;01/01/2000
05827027;01/01/2000
05827035;01/01/2000
05832001;01/01/2025
05834007;01/01/2000
05836002;01/01/2025
05836010;01/01/2000
05836036;01/01/2000
05844006;01/01/2000
05844022;01/01/2000
05844037;01/01/2000
05850003;01/01/2000
05850011;01/01/2000
05850029;01/01/2000
05850037;01/01/2000
05852009;01/01/2025
05852017;01/01/2025
05854005;01/01/2000
05856000;01/01/2000
05856016;01/01/2000
05857008;01/01/2025
05857013;01/01/2025
05857021;01/01/2025
05857038;01/01/2025
05857040;01/01/2025
05857053;01/01/2025
05857064;01/01/2025
05859004;01/01/2000
05859042;01/01/2000
05875000;01/01/2000
05875018;01/01/2025
05875058;01/01/2025
05875064;01/01/2025
05875075;01/01/2000
05881008;01/01/2025
05881016;01/01/2025
05881040;01/01/2000
05886007;01/01/2000
05886023;01/01/2000
05886031;01/01/2000
05886054;01/01/2000
05886070;01/01/2000
05898002;01/01/2000
05899000;01/01/2000
05899010;01/01/2025
05899021;01/01/2025
05900006;01/01/2000
05900022;01/01/2000
05900030;01/01/2000
05901004;01/01/2000
05904008;01/01/2000
05904024;01/01/2025
05909007;01/01/2000
05914007;01/01/2025
05914020;01/01/2025
05914038;01/01/2025
05914043;01/01/2025
05918008;01/01/2025
05918019;01/01/2025
05918037;01/01/2025
05918043;01/01/2025
05918057;01/01/2025
05918065;01/01/2025
05919006;01/01/2025
